,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
940,-1,47000,KELP,2019.0,21.0,,,,,2022.0,21.0,,,,,2020.5,14.53515625
941,-1,47000,RAINFOREST_RESIN,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,276.0
942,-1,47100,RAINFOREST_RESIN,9996.0,2.0,9995.0,24.0,,,9998.0,1.0,10004.0,2.0,10005.0,24.0,9997.0,276.0
943,-1,47100,KELP,2019.0,22.0,,,,,2022.0,26.0,,,,,2020.5,15.265625
944,-1,47200,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,28.0,10004.0,2.0,10005.0,28.0,,,10003.0,278.0
945,-1,47200,KELP,2019.0,30.0,,,,,2022.0,30.0,,,,,2020.5,14.98828125
946,-1,47300,KELP,2019.0,25.0,,,,,2021.0,1.0,2022.0,25.0,,,2020.0,14.19140625
947,-1,47300,RAINFOREST_RESIN,10002.0,1.0,9998.0,3.0,9995.0,25.0,10005.0,25.0,,,,,10003.5,280.0
948,-1,47400,KELP,2019.0,25.0,,,,,2022.0,24.0,,,,,2020.5,12.240234375
949,-1,47400,RAINFOREST_RESIN,9995.0,24.0,,,,,10002.0,9.0,10005.0,24.0,,,9998.5,282.0
950,-1,47500,RAINFOREST_RESIN,9995.0,30.0,,,,,10002.0,1.0,10005.0,30.0,,,9998.5,282.0
951,-1,47500,KELP,2019.0,30.0,,,,,2021.0,6.0,2022.0,30.0,,,2020.0,12.462890625
952,-1,47600,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,282.0
953,-1,47600,KELP,2019.0,28.0,,,,,2022.0,28.0,,,,,2020.5,10.732421875
954,-1,47700,KELP,2019.0,23.0,,,,,2022.0,23.0,,,,,2020.5,10.333984375
955,-1,47700,RAINFOREST_RESIN,9996.0,1.0,9995.0,22.0,,,10002.0,8.0,10004.0,1.0,10005.0,22.0,9999.0,282.0
956,-1,47800,KELP,2019.0,23.0,,,,,2022.0,1.0,2023.0,22.0,,,2020.5,9.818359375
957,-1,47800,RAINFOREST_RESIN,9996.0,1.0,9995.0,22.0,,,10002.0,8.0,10004.0,1.0,10005.0,22.0,9999.0,282.0
958,-1,47900,RAINFOREST_RESIN,10002.0,1.0,9995.0,27.0,,,10005.0,27.0,,,,,10003.5,282.0
959,-1,47900,KELP,2019.0,27.0,,,,,2023.0,27.0,,,,,2021.0,9.646484375
960,-1,48000,RAINFOREST_RESIN,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,284.0
961,-1,48000,KELP,2019.0,27.0,,,,,2023.0,27.0,,,,,2021.0,9.8359375
962,-1,48100,KELP,2019.0,22.0,,,,,2022.0,21.0,,,,,2020.5,11.638671875
963,-1,48100,RAINFOREST_RESIN,9995.0,21.0,,,,,10002.0,9.0,10005.0,21.0,,,9998.5,284.0
964,-1,48200,KELP,2019.0,25.0,,,,,2022.0,25.0,,,,,2020.5,12.19140625
965,-1,48200,RAINFOREST_RESIN,9998.0,5.0,9995.0,25.0,,,10005.0,25.0,,,,,10001.5,284.0
966,-1,48300,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,9998.0,1.0,10000.0,5.0,10004.0,1.0,9997.0,284.0
967,-1,48300,KELP,2018.0,29.0,,,,,2019.0,5.0,2022.0,29.0,,,2018.5,18.87890625
968,-1,48400,RAINFOREST_RESIN,9995.0,27.0,,,,,10002.0,7.0,10005.0,27.0,,,9998.5,286.0
969,-1,48400,KELP,2019.0,1.0,2018.0,27.0,,,2022.0,27.0,,,,,2020.5,17.53515625
970,-1,48500,KELP,2019.0,1.0,2018.0,29.0,,,2022.0,29.0,,,,,2020.5,18.05859375
971,-1,48500,RAINFOREST_RESIN,9995.0,29.0,,,,,9998.0,1.0,10005.0,29.0,,,9996.5,286.0
972,-1,48600,KELP,2019.0,1.0,2018.0,29.0,,,2022.0,29.0,,,,,2020.5,17.880859375
973,-1,48600,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10004.0,1.0,10005.0,28.0,,,10000.0,288.0
974,-1,48700,RAINFOREST_RESIN,9996.0,1.0,9995.0,22.0,,,10004.0,1.0,10005.0,22.0,,,10000.0,288.0
975,-1,48700,KELP,2018.0,23.0,,,,,2022.0,23.0,,,,,2020.0,18.5234375
976,-1,48800,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,288.0
977,-1,48800,KELP,2019.0,29.0,,,,,2022.0,24.0,,,,,2020.5,15.576171875
978,-1,48900,KELP,2019.0,34.0,,,,,2022.0,27.0,,,,,2020.5,14.44140625
979,-1,48900,RAINFOREST_RESIN,9995.0,27.0,,,,,10005.0,27.0,,,,,10000.0,288.0
980,-1,49000,KELP,2019.0,39.0,,,,,2022.0,32.0,,,,,2020.5,15.345703125
981,-1,49000,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,288.0
982,-1,49100,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,288.0
983,-1,49100,KELP,2019.0,40.0,,,,,2022.0,32.0,,,,,2020.5,12.568359375
984,-1,49200,RAINFOREST_RESIN,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,288.0
985,-1,49200,KELP,2019.0,21.0,,,,,2022.0,21.0,,,,,2020.5,14.796875
986,-1,49300,KELP,2019.0,21.0,,,,,2022.0,22.0,,,,,2020.5,13.556640625
987,-1,49300,RAINFOREST_RESIN,9998.0,9.0,9996.0,1.0,9995.0,21.0,10004.0,1.0,10005.0,21.0,,,10001.0,288.0
988,-1,49400,KELP,2021.0,9.0,2020.0,5.0,2019.0,20.0,2022.0,20.0,,,,,2021.5,14.916015625
989,-1,49400,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,288.0
990,-1,49500,RAINFOREST_RESIN,9996.0,2.0,9995.0,30.0,,,10004.0,2.0,10005.0,30.0,,,10000.0,288.0
991,-1,49500,KELP,2019.0,40.0,,,,,2022.0,32.0,,,,,2020.5,13.080078125
992,-1,49600,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,288.0
993,-1,49600,KELP,2021.0,1.0,2019.0,24.0,,,2022.0,24.0,,,,,2021.5,11.431640625
994,-1,49700,KELP,2019.0,28.0,,,,,2022.0,28.0,,,,,2020.5,11.921875
995,-1,49700,RAINFOREST_RESIN,9998.0,7.0,9996.0,2.0,9995.0,26.0,10004.0,2.0,10005.0,26.0,,,10001.0,288.0
996,-1,49800,KELP,2019.0,25.0,,,,,2020.0,5.0,2023.0,25.0,,,2019.5,7.3125
997,-1,49800,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,288.0
998,-1,49900,RAINFOREST_RESIN,9998.0,3.0,9995.0,23.0,,,10005.0,23.0,,,,,10001.5,288.0
999,-1,49900,KELP,2019.0,23.0,,,,,2023.0,23.0,,,,,2021.0,8.423828125
1000,-1,50000,RAINFOREST_RESIN,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,288.0
1001,-1,50000,KELP,2019.0,21.0,,,,,2022.0,1.0,2023.0,20.0,,,2020.5,9.490234375
1002,-1,50100,KELP,2019.0,24.0,,,,,2021.0,2.0,2022.0,24.0,,,2020.0,10.779296875
1003,-1,50100,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,288.0
1004,-1,50200,KELP,2019.0,24.0,,,,,2023.0,24.0,,,,,2021.0,7.75
1005,-1,50200,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,288.0
1006,-1,50300,RAINFOREST_RESIN,9995.0,30.0,,,,,10002.0,10.0,10005.0,30.0,,,9998.5,288.0
1007,-1,50300,KELP,2019.0,30.0,,,,,2023.0,30.0,,,,,2021.0,6.8203125
1008,-1,50400,RAINFOREST_RESIN,9998.0,4.0,9996.0,1.0,9995.0,22.0,10000.0,2.0,10004.0,1.0,10005.0,22.0,9999.0,288.0
1009,-1,50400,KELP,2019.0,23.0,,,,,2021.0,3.0,2023.0,23.0,,,2020.0,7.009765625
1010,-1,50500,KELP,2019.0,25.0,,,,,2023.0,25.0,,,,,2021.0,7.3515625
1011,-1,50500,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,288.0
1012,-1,50600,KELP,2019.0,21.0,,,,,2020.0,6.0,2023.0,23.0,,,2019.5,6.576171875
1013,-1,50600,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,21.0,10004.0,2.0,10005.0,21.0,,,10003.0,288.0
1014,-1,50700,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,10004.0,2.0,10005.0,22.0,,,10000.0,290.0
1015,-1,50700,KELP,2020.0,24.0,,,,,2023.0,24.0,,,,,2021.5,5.84375
1016,-1,50800,RAINFOREST_RESIN,10002.0,5.0,9996.0,2.0,9995.0,22.0,10004.0,2.0,10005.0,22.0,,,10003.0,290.0
1017,-1,50800,KELP,2022.0,1.0,2020.0,24.0,,,2023.0,24.0,,,,,2022.5,4.443359375
1018,-1,50900,KELP,2020.0,28.0,,,,,2022.0,4.0,2023.0,28.0,,,2021.0,3.8125
1019,-1,50900,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,300.0
1020,-1,51000,KELP,2020.0,28.0,,,,,2023.0,28.0,,,,,2021.5,4.70703125
1021,-1,51000,RAINFOREST_RESIN,9996.0,2.0,9995.0,26.0,,,10004.0,2.0,10005.0,26.0,,,10000.0,300.0
1022,-1,51100,RAINFOREST_RESIN,9998.0,6.0,9996.0,1.0,9995.0,25.0,10004.0,1.0,10005.0,25.0,,,10001.0,300.0
1023,-1,51100,KELP,2020.0,26.0,,,,,2023.0,26.0,,,,,2021.5,2.79296875
1024,-1,51200,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10004.0,2.0,10005.0,28.0,,,10000.0,300.0
1025,-1,51200,KELP,2020.0,30.0,,,,,2023.0,30.0,,,,,2021.5,4.021484375
1026,-1,51300,KELP,2020.0,25.0,,,,,2023.0,25.0,,,,,2021.5,0.53125
1027,-1,51300,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,300.0
1028,-1,51400,KELP,2020.0,30.0,,,,,2023.0,30.0,,,,,2021.5,2.546875
1029,-1,51400,RAINFOREST_RESIN,9995.0,30.0,,,,,10002.0,3.0,10005.0,30.0,,,9998.5,300.0
1030,-1,51500,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,300.0
1031,-1,51500,KELP,2022.0,1.0,2020.0,30.0,,,2023.0,30.0,,,,,2022.5,2.77734375
1032,-1,51600,RAINFOREST_RESIN,10000.0,5.0,9996.0,2.0,9995.0,22.0,10002.0,1.0,10004.0,2.0,10005.0,22.0,10001.0,300.0
1033,-1,51600,KELP,2021.0,5.0,2020.0,24.0,,,2023.0,24.0,,,,,2022.0,2.28515625
1034,-1,51700,KELP,2020.0,16.0,,,,,2023.0,20.0,,,,,2021.5,3.8125
1035,-1,51700,RAINFOREST_RESIN,9995.0,20.0,,,,,10005.0,20.0,,,,,10000.0,300.0
1036,-1,51800,KELP,2020.0,1.0,2019.0,24.0,,,2023.0,25.0,,,,,2021.5,5.951171875
1037,-1,51800,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,10004.0,1.0,10005.0,24.0,,,10000.0,300.0
1038,-1,51900,RAINFOREST_RESIN,9996.0,1.0,9995.0,23.0,,,10004.0,1.0,10005.0,23.0,,,10000.0,300.0
1039,-1,51900,KELP,2021.0,4.0,2019.0,24.0,,,2023.0,24.0,,,,,2022.0,7.87890625
1040,-1,52000,RAINFOREST_RESIN,9998.0,3.0,9995.0,29.0,,,10005.0,29.0,,,,,10001.5,300.0
1041,-1,52000,KELP,2019.0,29.0,,,,,2021.0,6.0,2023.0,29.0,,,2020.0,6.771484375
1042,-1,52100,KELP,2019.0,21.0,,,,,2023.0,21.0,,,,,2021.0,6.5703125
1043,-1,52100,RAINFOREST_RESIN,9995.0,21.0,,,,,10005.0,21.0,,,,,10000.0,300.0
1044,-1,52200,KELP,2019.0,31.0,,,,,2023.0,31.0,,,,,2021.0,8.28515625
1045,-1,52200,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10004.0,2.0,10005.0,29.0,,,10000.0,300.0
1046,-1,52300,RAINFOREST_RESIN,10002.0,1.0,9996.0,1.0,9995.0,27.0,10004.0,1.0,10005.0,27.0,,,10003.0,300.0
1047,-1,52300,KELP,2022.0,1.0,2019.0,28.0,,,2023.0,28.0,,,,,2022.5,7.29296875
1048,-1,52400,RAINFOREST_RESIN,9998.0,3.0,9996.0,1.0,9995.0,29.0,10004.0,1.0,10005.0,29.0,,,10001.0,302.0
1049,-1,52400,KELP,2020.0,30.0,,,,,2023.0,30.0,,,,,2021.5,2.9140625
1050,-1,52500,KELP,2022.0,1.0,2020.0,28.0,,,2023.0,28.0,,,,,2022.5,3.462890625
1051,-1,52500,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,9998.0,1.0,10004.0,1.0,10005.0,27.0,9997.0,302.0
1052,-1,52600,RAINFOREST_RESIN,9998.0,1.0,9996.0,1.0,9995.0,22.0,10000.0,4.0,10004.0,1.0,10005.0,22.0,9999.0,304.0
1053,-1,52600,KELP,2020.0,1.0,2019.0,22.0,,,2021.0,4.0,2023.0,23.0,,,2020.5,6.869140625
1054,-1,52700,KELP,2019.0,26.0,,,,,2023.0,27.0,,,,,2021.0,8.244140625
1055,-1,52700,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,304.0
1056,-1,52800,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,304.0
1057,-1,52800,KELP,2019.0,26.0,,,,,2023.0,26.0,,,,,2021.0,6.771484375
1058,-1,52900,KELP,2020.0,30.0,,,,,2023.0,30.0,,,,,2021.5,6.5751953125
1059,-1,52900,RAINFOREST_RESIN,9995.0,30.0,,,,,10005.0,30.0,,,,,10000.0,304.0
1060,-1,53000,RAINFOREST_RESIN,10002.0,1.0,9996.0,1.0,9995.0,20.0,10004.0,1.0,10005.0,20.0,,,10003.0,304.0
1061,-1,53000,KELP,2020.0,21.0,,,,,2023.0,21.0,,,,,2021.5,5.61328125
1062,-1,53100,KELP,2019.0,24.0,,,,,2023.0,24.0,,,,,2021.0,7.7158203125
1063,-1,53100,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,306.0
1064,-1,53200,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,306.0
1065,-1,53200,KELP,2022.0,1.0,2019.0,31.0,,,2023.0,31.0,,,,,2022.5,7.4501953125
1066,-1,53300,KELP,2020.0,29.0,,,,,2023.0,29.0,,,,,2021.5,6.5224609375
1067,-1,53300,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,306.0
1068,-1,53400,RAINFOREST_RESIN,9998.0,6.0,9996.0,2.0,9995.0,23.0,10004.0,2.0,10005.0,23.0,,,10001.0,306.0
1069,-1,53400,KELP,2020.0,25.0,,,,,2023.0,25.0,,,,,2021.5,5.185546875
1070,-1,53500,KELP,2020.0,23.0,,,,,2023.0,23.0,,,,,2021.5,5.888671875
1071,-1,53500,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10002.0,1.0,10004.0,2.0,10005.0,21.0,9999.0,306.0
1072,-1,53600,RAINFOREST_RESIN,9995.0,24.0,,,,,9998.0,9.0,10005.0,24.0,,,9996.5,306.0
1073,-1,53600,KELP,2020.0,24.0,,,,,2023.0,24.0,,,,,2021.5,6.6015625
1074,-1,53700,KELP,2019.0,30.0,,,,,2023.0,30.0,,,,,2021.0,7.30078125
1075,-1,53700,RAINFOREST_RESIN,9998.0,1.0,9995.0,30.0,,,10005.0,30.0,,,,,10001.5,324.0
1076,-1,53800,RAINFOREST_RESIN,10002.0,3.0,9995.0,30.0,,,10005.0,30.0,,,,,10003.5,324.0
1077,-1,53800,KELP,2019.0,30.0,,,,,2023.0,30.0,,,,,2021.0,7.4248046875
1078,-1,53900,KELP,2019.0,27.0,,,,,2023.0,27.0,,,,,2021.0,7.787109375
1079,-1,53900,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,330.0
1080,-1,54000,RAINFOREST_RESIN,9998.0,6.0,9996.0,1.0,9995.0,30.0,10004.0,1.0,10005.0,30.0,,,10001.0,330.0
1081,-1,54000,KELP,2020.0,31.0,,,,,2022.0,1.0,2023.0,31.0,,,2021.0,5.6435546875
1082,-1,54100,KELP,2020.0,24.0,,,,,2022.0,2.0,2023.0,24.0,,,2021.0,5.8828125
1083,-1,54100,RAINFOREST_RESIN,9998.0,2.0,9996.0,2.0,9995.0,22.0,10004.0,2.0,10005.0,22.0,,,10001.0,330.0
1084,-1,54200,RAINFOREST_RESIN,9995.0,28.0,,,,,10005.0,28.0,,,,,10000.0,330.0
1085,-1,54200,KELP,2020.0,28.0,,,,,2023.0,28.0,,,,,2021.5,6.05078125
1086,-1,54300,KELP,2022.0,1.0,2019.0,25.0,,,2023.0,25.0,,,,,2022.5,8.048828125
1087,-1,54300,RAINFOREST_RESIN,9996.0,2.0,9995.0,23.0,,,10004.0,2.0,10005.0,23.0,,,10000.0,330.0
1088,-1,54400,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,330.0
1089,-1,54400,KELP,2019.0,29.0,,,,,2022.0,29.0,,,,,2020.5,9.439453125
1090,-1,54500,KELP,2019.0,21.0,,,,,2022.0,21.0,,,,,2020.5,10.0166015625
1091,-1,54500,RAINFOREST_RESIN,9996.0,1.0,9995.0,20.0,,,10004.0,1.0,10005.0,20.0,,,10000.0,330.0
1092,-1,54600,RAINFOREST_RESIN,10002.0,3.0,9995.0,27.0,,,10005.0,27.0,,,,,10003.5,330.0
1093,-1,54600,KELP,2019.0,27.0,,,,,2023.0,27.0,,,,,2021.0,9.236328125
1094,-1,54700,KELP,2019.0,29.0,,,,,2020.0,4.0,2022.0,29.0,,,2019.5,9.46484375
1095,-1,54700,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,336.0
1096,-1,54800,RAINFOREST_RESIN,9998.0,8.0,9995.0,27.0,,,10005.0,27.0,,,,,10001.5,336.0
1097,-1,54800,KELP,2019.0,27.0,,,,,2021.0,1.0,2022.0,27.0,,,2020.0,9.66796875
1098,-1,54900,KELP,2019.0,29.0,,,,,2022.0,29.0,,,,,2020.5,9.98046875
1099,-1,54900,RAINFOREST_RESIN,9996.0,1.0,9995.0,28.0,,,10002.0,3.0,10004.0,1.0,10005.0,28.0,9999.0,336.0
1100,-1,55000,RAINFOREST_RESIN,9996.0,2.0,9995.0,28.0,,,10002.0,8.0,10004.0,2.0,10005.0,28.0,9999.0,336.0
1101,-1,55000,KELP,2019.0,36.0,,,,,2022.0,30.0,,,,,2020.5,11.3193359375
1102,-1,55100,KELP,2019.0,37.0,,,,,2022.0,29.0,,,,,2020.5,12.23828125
1103,-1,55100,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,336.0
1104,-1,55200,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,336.0
1105,-1,55200,KELP,2018.0,21.0,,,,,2019.0,3.0,2020.0,8.0,2022.0,23.0,2018.5,13.037109375
1106,-1,55300,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,9998.0,1.0,10002.0,2.0,10004.0,2.0,9997.0,336.0
1107,-1,55300,KELP,2018.0,29.0,,,,,2022.0,29.0,,,,,2020.0,13.587890625
1108,-1,55400,RAINFOREST_RESIN,9998.0,3.0,9996.0,1.0,9995.0,21.0,10004.0,1.0,10005.0,21.0,,,10001.0,338.0
1109,-1,55400,KELP,2019.0,2.0,2018.0,22.0,,,2022.0,22.0,,,,,2020.5,13.404296875
1110,-1,55500,KELP,2021.0,1.0,2019.0,4.0,2018.0,25.0,2022.0,25.0,,,,,2021.5,12.95703125
1111,-1,55500,RAINFOREST_RESIN,9995.0,25.0,,,,,10002.0,9.0,10005.0,25.0,,,9998.5,338.0
1112,-1,55600,KELP,2019.0,3.0,2018.0,26.0,,,2022.0,26.0,,,,,2020.5,14.130859375
1113,-1,55600,RAINFOREST_RESIN,9995.0,26.0,,,,,10005.0,26.0,,,,,10000.0,338.0
1114,-1,55700,RAINFOREST_RESIN,9996.0,2.0,9995.0,21.0,,,10004.0,2.0,10005.0,21.0,,,10000.0,338.0
1115,-1,55700,KELP,2019.0,25.0,,,,,2022.0,23.0,,,,,2020.5,13.5
1116,-1,55800,RAINFOREST_RESIN,9998.0,6.0,9996.0,1.0,9995.0,26.0,10004.0,1.0,10005.0,26.0,,,10001.0,338.0
1117,-1,55800,KELP,2018.0,27.0,,,,,2022.0,27.0,,,,,2020.0,14.28125
1118,-1,55900,KELP,2018.0,22.0,,,,,2022.0,22.0,,,,,2020.0,15.58984375
1119,-1,55900,RAINFOREST_RESIN,9995.0,22.0,,,,,10005.0,22.0,,,,,10000.0,338.0
1120,-1,56000,KELP,2018.0,24.0,,,,,2019.0,3.0,2021.0,2.0,2022.0,22.0,2018.5,16.21875
1121,-1,56000,RAINFOREST_RESIN,9996.0,2.0,9995.0,22.0,,,10002.0,10.0,10004.0,2.0,10005.0,22.0,9999.0,338.0
1122,-1,56100,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,338.0
1123,-1,56100,KELP,2019.0,22.0,,,,,2022.0,22.0,,,,,2020.5,12.6865234375
1124,-1,56200,RAINFOREST_RESIN,9996.0,1.0,9995.0,29.0,,,10004.0,1.0,10005.0,29.0,,,10000.0,338.0
1125,-1,56200,KELP,2020.0,2.0,2018.0,30.0,,,2022.0,30.0,,,,,2021.0,14.2861328125
1126,-1,56300,KELP,2019.0,6.0,2018.0,27.0,,,2022.0,27.0,,,,,2020.5,14.470703125
1127,-1,56300,RAINFOREST_RESIN,10002.0,1.0,9996.0,2.0,9995.0,25.0,10004.0,2.0,10005.0,25.0,,,10003.0,338.0
1128,-1,56400,KELP,2018.0,31.0,,,,,2022.0,31.0,,,,,2020.0,14.759765625
1129,-1,56400,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,340.0
1130,-1,56500,RAINFOREST_RESIN,9996.0,2.0,9995.0,27.0,,,10004.0,2.0,10005.0,27.0,,,10000.0,340.0
1131,-1,56500,KELP,2018.0,29.0,,,,,2022.0,29.0,,,,,2020.0,14.962890625
1132,-1,56600,RAINFOREST_RESIN,9996.0,2.0,9995.0,29.0,,,10002.0,4.0,10004.0,2.0,10005.0,29.0,9999.0,340.0
1133,-1,56600,KELP,2019.0,2.0,2018.0,29.0,,,2022.0,31.0,,,,,2020.5,13.9140625
1134,-1,56700,KELP,2020.0,6.0,2018.0,26.0,,,2022.0,26.0,,,,,2021.0,15.318359375
1135,-1,56700,RAINFOREST_RESIN,9998.0,3.0,9996.0,2.0,9995.0,24.0,10000.0,2.0,10004.0,2.0,10005.0,24.0,9999.0,340.0
1136,-1,56800,KELP,2018.0,24.0,,,,,2021.0,2.0,2022.0,22.0,,,2019.5,16.05078125
1137,-1,56800,RAINFOREST_RESIN,10002.0,1.0,9998.0,10.0,9996.0,2.0,10004.0,2.0,10005.0,22.0,,,10003.0,340.0
1138,-1,56900,RAINFOREST_RESIN,9996.0,2.0,9995.0,20.0,,,10004.0,2.0,10005.0,20.0,,,10000.0,342.0
1139,-1,56900,KELP,2018.0,24.0,,,,,2021.0,22.0,,,,,2019.5,17.720703125
1140,-1,57000,RAINFOREST_RESIN,9996.0,1.0,9995.0,27.0,,,10004.0,1.0,10005.0,27.0,,,10000.0,342.0
1141,-1,57000,KELP,2018.0,28.0,,,,,2020.0,8.0,2021.0,28.0,,,2019.0,20.0478515625
1142,-1,57100,KELP,2017.0,27.0,,,,,2020.0,27.0,,,,,2018.5,23.7568359375
1143,-1,57100,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,10004.0,2.0,10005.0,25.0,,,10000.0,342.0
1144,-1,57200,KELP,2019.0,1.0,2017.0,27.0,,,2020.0,27.0,,,,,2019.5,24.8515625
1145,-1,57200,RAINFOREST_RESIN,10002.0,2.0,9996.0,1.0,9995.0,26.0,10004.0,1.0,10005.0,26.0,,,10003.0,342.0
1146,-1,57300,RAINFOREST_RESIN,9996.0,1.0,9995.0,26.0,,,10002.0,9.0,10004.0,1.0,10005.0,26.0,9999.0,346.0
1147,-1,57300,KELP,2017.0,27.0,,,,,2020.0,27.0,,,,,2018.5,24.13671875
1148,-1,57400,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,346.0
1149,-1,57400,KELP,2017.0,24.0,,,,,2019.0,2.0,2020.0,24.0,,,2018.0,24.794921875
1150,-1,57500,KELP,2019.0,5.0,2017.0,30.0,,,2020.0,25.0,,,,,2019.5,24.6806640625
1151,-1,57500,RAINFOREST_RESIN,9998.0,5.0,9996.0,2.0,9995.0,23.0,10004.0,2.0,10005.0,23.0,,,10001.0,346.0
1152,-1,57600,KELP,2017.0,24.0,,,,,2020.0,24.0,,,,,2018.5,25.68359375
1153,-1,57600,RAINFOREST_RESIN,9995.0,24.0,,,,,10005.0,24.0,,,,,10000.0,346.0
1154,-1,57700,RAINFOREST_RESIN,9995.0,29.0,,,,,10005.0,29.0,,,,,10000.0,346.0
1155,-1,57700,KELP,2017.0,29.0,,,,,2020.0,29.0,,,,,2018.5,25.873046875
1156,-1,57800,RAINFOREST_RESIN,9998.0,1.0,9996.0,2.0,9995.0,29.0,10004.0,2.0,10005.0,29.0,,,10001.0,346.0
1157,-1,57800,KELP,2017.0,31.0,,,,,2020.0,2.0,2021.0,29.0,,,2018.5,23.400390625
1158,-1,57900,KELP,2017.0,27.0,,,,,2018.0,6.0,2019.0,5.0,2020.0,2.0,2017.5,24.259765625
1159,-1,57900,RAINFOREST_RESIN,9996.0,2.0,9995.0,25.0,,,9998.0,1.0,10000.0,6.0,10004.0,2.0,9997.0,346.0
1160,-1,58000,KELP,2017.0,29.0,,,,,2020.0,1.0,2021.0,24.0,,,2018.5,24.42578125
1161,-1,58000,RAINFOREST_RESIN,9996.0,1.0,9995.0,24.0,,,9998.0,4.0,10004.0,1.0,10005.0,24.0,9997.0,348.0
1162,-1,58100,RAINFOREST_RESIN,9995.0,23.0,,,,,10005.0,23.0,,,,,10000.0,356.0
1163,-1,58100,KELP,2017.0,23.0,,,,,2020.0,23.0,,,,,2018.5,28.1171875
1164,-1,58200,RAINFOREST_RESIN,9996.0,1.0,9995.0,30.0,,,10004.0,1.0,10005.0,30.0,,,10000.0,356.0
1165,-1,58200,KELP,2017.0,31.0,,,,,2020.0,31.0,,,,,2018.5,27.3671875
